id,code,name,credit
2541,008699,에쮸드와역할놀이(교육연극),2
2542,009606,민사소송법2,3
2543,010093,GMSW-디지털매체광고제작,3
2544,010770,전공실기1(트랜드댄스연구),3
2545,011253,디지털역사학응용캡스톤디자인,3
2546,011008,조향기초설계,3
2547,011296,"BA 캡스톤디자인",6
2548,011119,시스템생명공학,3
2549,009789,프로그래밍입문-P,3
2550,009790,고급프로그래밍입문-P,3
2551,009791,고급프로그래밍입문-C,3
2552,009799,소프트웨어기초코딩,3
2553,009939,동서양종교의이해,3
2554,010132,유니스토리,3
2555,010528,컴퓨팅사고기반기초코딩,3
2556,010669,한국전쟁을통해보는한국의이해,3
2557,004546,패션디자인의이해,3
2558,008896,언어와사회의이해,3
2559,010135,재난대응과안전리더십,1
2560,010362,푸른바다생물이야기,3
2561,501346,돈의역사를통해살펴본투자의지혜,3
2562,600022,성공하는문화콘텐츠소재개발전략,3
2563,600029,저작권과스마트폰의이해,2
2564,002649,일반물리학및실험2,3
2565,002703,일반화학,3
2566,002723,일반화학및실험2,3
2567,010140,일변수미적분학,3
2568,010141,다변수미적분학,3
2569,011182,대학생활과진로탐색,1
2570,008358,한국어어문생활의실제,3
2571,008491,한국어화용론,3
2572,007825,창의적영어읽기,3
2573,010382,일본문학개론,3
2574,007622,교통경제학,3
2575,010473,PR캠페인기획,3
2576,010850,소셜미디어분석,3
2577,007990,사회보험,3
2578,008560,레저스포츠경영론,3
2579,010826,"HTM 캡스톤디자인",3
2580,011203,"TPDM 캡스톤디자인",3
2581,009119,식품유통물류관리,3
2582,501325,항공.크루즈산업,3
2583,009396,호텔외식식품유통물류관리,3
2584,010172,글로벌서양요리실습,3
2585,010173,외식원가관리,3
2586,010878,전산수학실습1,3
2587,004584,회귀진단,3
2588,009819,응용통계학특강2(종합설계),3
2589,009821,나노소자및광학실험(종합설계),3
2590,008588,분자모델링,3
2591,007609,식품일반미생물학,3
2592,005636,멀티미디어,3
2593,008667,모바일시스템보안,3
2594,006308,근대건축사,3
2595,004607,동양건축사,3
2596,004711,PS콘크리트공학,3
2597,008155,전산지구물리학및실습,3
2598,008480,전기전자탐사공학,3
2599,010209,지하유체환경학,3
2600,009314,암반사면공학및실습,3
2601,008138,에너지공학,3
2602,008927,항해계기학,3
2603,009305,항공작전,2
2604,009302,항공우주추진공학,3
2605,009801,모의장비비행2,1
2606,009309,인공위성시스템,3
2607,010028,월드뮤직연구,3
2608,007696,국제통상학개론,3
2609,001134,무역실무,3
2610,010783,"전공실기2(K-Pop Dance)",3
2611,010788,사운드디자인실무2,3
2612,010759,코스메틱브랜드이해,3
2613,010700,"BA 비즈니스애널리틱스프로젝트",3
2614,011255,ST-서비스운영관리,3
2615,011219,단백체학,3
2616,010990,졸업프로젝트1,3
2617,011240,K-MOOC:미디어빅뱅시대의예술,1
2618,010416,자기주도창의교양Ⅳ,3
2619,010417,자기주도창의교양Ⅴ,3
2620,010426,두뇌로알아보는우리의삶,3
2621,011239,K-MOOC:예술가와디자이너를위한아트코딩,1
2622,010402,인간과우주,3
2623,010800,라틴아메리카의언어와문화,3
2624,500398,지구촌문화의이해와테마여행,3
2625,501286,생활재테크,3
2626,600021,전략적의사결정과문제해결,3
2627,600040,취업리더쉽1:성공DNA,2
2628,000929,독어,3
2629,009769,국제개발협력과해외봉사,3
2630,002647,일반물리학및실험1,3
2631,002719,일반화학및실험1,3
2632,011110,신입생세미나,1
2633,007822,영어문장의이해,3
2634,009083,일문학강독1,3
2635,010465,어플리케이션기획,3
2636,006694,스타마케팅,3
2637,010618,조직의이해,3
2638,009894,기초카지노경영실무,3
2639,010679,"SFM 딥러닝기반빅데이터분석기초",3
2640,010853,호텔외식서비스마케팅,3
2641,009391,외식기업경영론,3
2642,010167,글로벌동양요리실습,3
2643,010171,메뉴기획과디자인,3
2644,001445,복소수해석학1,3
2645,004027,회귀분석,3
2646,009685,진화의학,3
2647,005868,건축개론,3
2648,007454,공학설계입문,3
2649,007414,건축드로잉,3
2650,006578,현대건축론,3
2651,004855,토목시공학,3
2652,009146,신재생에너지,3
2653,009190,WebGIS및실습,3
2654,009564,암반공학설계및실습,3
2655,009581,원자로안전공학,3
2656,009800,모의장비비행1,1
2657,009294,비행안전,3
2658,009306,항공전자시스템,3
2659,010010,남성복캡스톤디자인,3
2660,011235,통합예술교육콘텐츠기획실습,1
2661,010360,청년에게들려주는통일이야기,1
2662,009452,창업과기업가정신2,1
2663,009784,기후변화와창조경영,3
2664,010403,동양사상산책,3
2665,010406,인물로보는세계사,3
2666,501339,보고즐기는미술산책,3
2667,600011,글로벌시대의예술과가치,3
2668,600039,미래소비사회와상품,2
2669,009707,생명시스템공학입문,2
2670,009030,취업역량개발론,1
2671,008375,영미문화탐방,3
2672,009097,글로벌커뮤니케이션,3
2673,009095,일문학강독3,3
2674,008743,중국사상과역사,3
2675,009511,통상중국어회화,3
2676,003593,한국사회경제사,3
2677,010456,금융경제세미나,3
2678,009911,대화와가십,3
2679,008431,프리젠테이션실무,3
2680,010499,"Practices of Venture Creation",3
2681,009897,고급카지노경영실무,3
2682,501290,페스티벌이벤트경영론,3
2683,010162,양식조리실습,3
2684,010165,레스토랑주방시설관리론,3
2685,001786,수리통계학2,3
2686,010316,자기주도형전공설계1,2
2687,008583,금속착물화학,3
2688,005145,천연물화학,3
2689,007469,나노식품공학,3
2690,009709,자원식물공학,3
2691,010440,문제해결기법,3
2692,006143,디지털사운드,3
2693,009996,데이터분석,3
2694,010084,오픈소스SW공학,3
2695,010623,Capstone디자인B(융합프로덕트종합설계),6
2696,004272,물리전자공학,3
2697,010232,센서소자및시스템,3
2698,P00019,전공인턴십7,6
2699,010688,디지털모션스튜디오2,3
2700,010674,영상컨셉디자인,3
2701,010290,3D애니메이션종합설계2,3
2702,010586,3D제작스튜디오2,3
2703,004614,하수및폐수처리공학,3
2704,005239,전산구조해석,3
2705,007754,강구조공학2,3
2706,008242,공업교과교재연구및지도법,3
2707,008326,공업논리및논술,3
2708,010266,토질역학2,3
2709,010268,철근콘크리트공학2,3
2710,005223,환경수리학,3
2711,006223,현장실습,0
2712,007710,디지털지도,3
2713,005601,측지학,3
2714,009189,공간DBMS및실습,3
2715,007795,지구물리탐사,3
2716,009562,암석역학및실습,3
2717,009315,자원개발공학및실습,3
2718,009018,산학협동강좌2,3
2719,010505,유기전자소자,3
2720,009847,원자력고등수학,3
2721,009293,군사교리,3
2722,010464,일반비행절차,1
2723,009304,항공법,2
2724,009534,항공생리훈련,1
2725,003384,판화2,2
2726,008847,무용교육,3
2727,010965,댄스리터러시와교수방법,2
2728,006175,촬영조명2,3
2729,008784,판례민법,3
2730,009716,ES-디지털스토리텔링,3
2731,009723,"ES-콜라보레이션 크리에이티브",3
2732,010090,GMSW-자연어처리와프로그래밍언어,3
2733,010091,GMSW-IT기술영작문(심화),3
2734,010117,SM-소셜미디어기초프로그래밍,3
2735,010424,SM-소프트웨어상품혁신론,3
2736,011105,과학기술커뮤니케이션,3
2737,011012,세라믹앤쥬얼리디자인이해,3
2738,010763,아트앤디자인믹스,3
2739,011000,문화재원기획운용론,3
2740,011109,북극거버넌스,3
2741,011031,"BA 데이터애널리틱스",3
2742,010699,"BA 회계애널리틱스",3
2743,010625,ST-스마트투어리즘경영론,3
2744,010634,ST-컨설팅방법론,3
2745,011057,생물소재가공설계학,3
2746,010717,뉴미디어모션디자인2,3
2747,010987,CGI제작기초2,3
2748,010351,대학생활과진로설계,1
2749,010404,유대인의창의성과리더십,3
2750,501309,가족스트레스와대처,3
2751,600031,철학과인간가치,3
2752,006096,한일교류사,2
2753,501274,한글의세계화,3
2754,600018,문화콘텐츠스토리텔링전략,3
2755,600020,음식과세계문화,3
2756,501266,사회적기업의이해와창업,3
2757,600015,생태친화적기업경영,3
2758,010411,K-MOOC:모빌리티디자인방법론,1
2759,010799,세종인을위한합창,2
2760,501338,유튜브영상편집기초,3
2761,005572,일문학입문,3
2762,008390,한일문화의교류현장,3
2763,008409,일통번역의이론과실제,3
2764,009501,중국어회화1,3
2765,007954,중국기업경영론,3
2766,008759,중국경제신문독해,3
2767,009107,공공거버넌스와네트워크,3
2768,009286,"Asian Business Culture",3
2769,000619,국제경영론,3
2770,007980,의사결정론,3
2771,009871,"International Retailing",3
2772,010616,비즈니스프로세스관리,3
2773,009883,"Global Business Negotiation",3
2774,501337,문화엔터테인먼트관광,3
2775,009407,호텔외식관리회계,3
2776,010157,한식조리실습,3
2777,010158,글로벌식재료연구,3
2778,005399,현대물리학,3
2779,008566,기초현대물리학실험,3
2780,010317,자기주도형전공설계2,2
2781,009143,응용화학연구및실험1,3
2782,007640,VHDL프로그래밍,3
2783,005618,네트워크프로그래밍,3
2784,008668,임베디드시스템보안,3
2785,010247,무인비행체제어실습,3
2786,010622,Capstone디자인A(융합프로덕트종합설계),6
2787,011087,디지털모션스튜디오1,3
2788,011091,비주얼디벨롭먼트,3
2789,010289,3D애니메이션종합설계1,3
2790,010585,3D제작스튜디오1,3
2791,009794,졸업작품(P/NP)-종합설계,0
2792,008643,구조역학및연습,3
2793,010265,토질역학1,3
2794,010267,철근콘크리트공학1,3
2795,004453,상수및정수처리공학,3
2796,007670,강구조공학1,3
2797,007841,공업교과교육론,3
2798,009558,자원지질학,3
2799,009572,핵융합개론,3
2800,009848,원자력발전및방사선실무,3
2801,009853,모의장비이론및실습,3
2802,009308,항공영어,2
2803,010463,항공군수산업,1
2804,010003,공간연구1,2
2805,004459,판화1,2
2806,009210,멀티미디어와회화3,2
2807,004468,패션일러스트레이션,3
2808,010641,실용건반화성,3
2809,010033,음악극워크샵,3
2810,010964,무용작품비평및교육,2
2811,010963,통합예술교육콘텐츠기획,2
2812,008729,시장경제와법,3
2813,009721,ES-3D프린팅의실무와활용,3
2814,010085,GMSW-IT기술영작문(기초),3
2815,010100,GMSW-영어데이터프로젝트,3
2816,010116,SM-소셜미디어서비스기획,3
2817,010119,SM-소셜미디어분석,3
2818,010347,SM-소셜비즈니스모델,3
2819,010776,사운드디자인실무1,3
2820,011018,뉴미디어콜라보레이션1,3
2821,011019,공연예술현장연구,3
2822,010747,아트앤컬쳐스터디투어,3
2823,011006,친환경디자인이해,3
2824,011046,북극정책,3
2825,011033,"BA 빅데이터비즈니스모델",3
2826,011034,"BA 마케팅애널리틱스",3
2827,010630,ST-수익관리,3
2828,010632,ST-사례연구,3
2829,010705,뉴미디어모션디자인1,3
2830,010983,CGI제작기초1,3
2831,010985,융합캡스톤디자인1,3
2832,011083,창업금융론,3
2833,008624,무선네트워크,3
2834,P00011,ICT인턴십3,9
2835,P00012,ICT인턴십4,12
2836,P00024,전공인턴십12,12
2837,010637,K-MOOC:파이썬을이용한기계학습개론,3
2838,006716,경력개발과멘토링,2
2839,007495,동서양음식문화사,3
2840,008303,"English Composition 1",2
2841,008304,"English Composition 2",2
2842,008377,전산개론-I,3
2843,008380,전산개론-M,3
2844,010544,K-MOOC:빅데이터와텍스트마이닝,1
2845,501270,인간행동의심리적이해,3
2846,501273,예술기행세계의박물관,3
2847,501300,인간관계심리학,3
2848,501302,컴퓨터활용,3
2849,501305,영화로영어말하기,3
2850,501307,컬러테라피,3
2851,501316,저는주식투자가처음인데요,3
2852,501322,혼자떠나는여행일본어,3
2853,501327,음악감상과함께하는대중음악사,3
2854,600005,"UCC(디지털동영상)기획,제작,편집및활용",3
2855,600016,21세기기업의인재상,2
2856,600030,문화행정론,3
2857,P00036,일반인턴십12,12
2858,001993,심리학의이해,3
2859,010665,빅데이터로세상보기,3
2860,004796,과학철학,3
2861,010529,"Technical Writing기초2",2
2862,007568,컴퓨터게임과문화,3
2863,501331,디지털게임의이해,3
2864,501253,영화및사진치료,3
2865,501277,"TOEIC R/C",3
2866,600028,생활속의계약과협상,3
2867,600033,테크노경영학(스타트업종합설계),3
2868,005173,생명의거시적세계,3
2869,010396,K-MOOC:알기쉬운드론항법제어,3
2870,501245,팝으로영어청취하기,3
2871,501330,생활중국어,3
2872,008879,미국문학의흐름,3
2873,010323,코퍼스속의영어어휘,3
2874,010367,미래융합:캡스톤디자인,3
2875,009502,중국어회화2,3
2876,009110,중국무역실무,3
2877,009504,영상중국어,3
2878,009512,중국산업과금융,3
2879,006389,동양중세의사회와문화,3
2880,004575,산업혁명과제국주의,3
2881,004576,쟁점한국사2,3
2882,006296,무역실무영어,3
2883,008423,금융경제론,3
2884,010450,부동산자산경제론,3
2885,008424,환경경제론,3
2886,010459,인구와경제,3
2887,007522,PR캠페인,3
2888,006804,전략경영,3
2889,009275,경영정보보안및감사,3
2890,010490,정보분석과의사결정,3
2891,009282,"Leadership & Entrepreneurship in Korea",3
2892,009287,"IT Industry in Korea",3
2893,008454,외식식품산업의이해,3
2894,010154,조리기초실무,3
2895,009144,응용화학연구및실험2,3
2896,007760,최신식품동향연구,3
2897,008603,실험면역학,3
2898,009864,식물유전공학및실험(종합설계),3
2899,009865,식물육종학및실험(종합설계),3
2900,004698,유선통신공학,3
2901,007588,방송시스템,3
2902,003272,컴파일러,3
2903,008666,정보보호특강2,3
2904,010245,무인비행체제어,3
2905,010286,만화연출,3
2906,006573,건축구조해석,3
2907,007599,유체역학2및실험,3
2908,008026,연료및연소공학,3
2909,009547,지반정보시스템및실습,3
2910,008118,항공우주공학실험2,3
2911,009569,원자로공학1,3
2912,005943,패키지디자인2,2
2913,008507,응용패턴설계,3
2914,007420,소재디자인,3
2915,008510,패션브랜드디자인,3
2916,001830,스키,1
2917,007011,골프2,1
2918,000853,농구,1
2919,001423,배드민턴,1
2920,003196,체력육성,1
2921,001050,레크레이션,2
2922,008863,커뮤니티댄스,2
2923,010042,애니메이션워크샵-종합설계2,3
2924,010044,만화워크샵-종합설계2,3
2925,007036,신체소리구성법2,2
2926,010051,Movement와몸언어2(전통연희),2
2927,010608,소셜벤처,3
2928,009972,ES-기초프로그래밍,3
2929,010122,SM-소셜미디어운영전략,3
2930,010784,트렌드댄스연구,3
2931,010796,K-POP댄스2,3
2932,010786,안무원리,3
2933,010787,공연예술ICT콜라보레이션2,3
2934,010792,크리에이터마스터2,3
2935,010793,오디션워크샵2,3
2936,010769,디자인CAD1,3
2937,010758,세라믹·보석디자인이해,3
2938,010761,가죽제품디자인2(중급),3
2939,010762,디자인CAD3,3
2940,010766,럭셔리패션브랜드제품디자인,3
2941,010768,럭셔리브랜드디자인포트폴리오,3
2942,010628,ST-알고리즘,3
2943,010546,ST-의사결정방법론,3
2944,010720,3D제작기초2,3
2945,010722,디지털애니메이션2,3
2946,010723,3D제작고급2,3
2947,010725,영상디자인종합설계워크샵2,3
2948,010726,뉴미디어디자인콜라보레이션,3
2949,010737,박물관미술관경영학,3
2950,010738,문화예술조직경영론,3
2951,010739,문화예술교육론,3
2952,010740,예술경매론,3
2953,010743,예술매체비평론,3
2954,010744,문화소비론,3
2955,010108,주제탐구와발표(SHP),1
2956,009782,플랜트엔지니어링,3
2957,010109,컨텐츠산업동향의이해,3
2958,009733,프로그래밍입문,3
2959,010409,K-MOOC:게임인공지능,1
2960,008379,전산개론-C,3
2961,006271,현대철학의문제,3
2962,004490,인간과문화,3
2963,007319,현대인의삶과와인,2
2964,500695,역사에담긴지식의즐거움,3
2965,501248,한국어문법교육론,3
2966,600032,채움과비움(나이듦의인문학적이해),2
2967,500214,커뮤니케이션의이해,3
2968,500842,여성과현대사회,3
2969,501263,부동산경매,3
2970,501280,놀이치료,3
2971,600009,문화콘텐츠마케팅전략의수립과집행,2
2972,600013,고객관계관리전략,3
2973,006100,반도체개론,3
2974,501281,뇌과학과심리,3
2975,002066,에어로빅,1
2976,500191,예술과생활,3
2977,501238,음악감상의이해,3
2978,501293,애니메이션역사,3
2979,501324,영화의이해와감상,3
2980,500432,영어권문화의이해,3
2981,001108,무관후보생교육2,2
2982,001112,무관후보생교육4,2
2983,008357,국어국문학의현재와미래,3
2984,010325,IT기반로컬라이제이션,3
2985,010376,일본기업경영론,3
2986,010389,아시아태평양시장마케팅론,3
2987,009513,동아시아경제론,3
2988,004573,근대한국사회와제국주의,3
2989,004574,동아시아의근대화,3
2990,004442,조선시대의생활사,3
2991,008736,인문학과교육,3
2992,003740,현대교육사상,3
2993,008420,응용미시경제학,3
2994,008421,개방거시경제학,3
2995,003529,한국무역론,3
2996,007517,방송제작기초,3
2997,007518,PR실무론,3
2998,008432,인터랙티브광고론,3
2999,006808,생산운영관리,3
3000,008238,상업정보교과교재연구및지도법,3
3001,008323,상업정보논리및논술,3
3002,010104,"Business Research Methods",3
3003,009886,기업지배구조와회계부정,3
3004,005279,와인과소몰리에론,3
3005,004297,호텔관광경영세미나,3
3006,008563,호텔프로젝트관리론,3
3007,008564,관광법규정책,3
3008,009635,벤처창업론,3
3009,009763,제과·제빵실습2,3
3010,007529,외식기업사례연구,3
3011,501231,커피학개론,3
3012,501326,관광자원상품기획,3
3013,501226,서비스매너,3
3014,004306,공업화학,3
3015,009844,바이오융합공학캡스톤디자인,3
3016,009856,바이오자원공학및실습,3
3017,008095,반도체에너지공학,3
3018,008612,전기전자재료공학,3
3019,010535,K-MOOC:이동통신의원리와응용,3
3020,008073,심화프로그래밍설계,3
3021,008066,모바일프로그래밍,3
3022,009177,소프트웨어공학과보안,3
3023,009179,보안경진대회트레이닝2,1
3024,009995,고급실시간그래픽스,3
3025,001082,마이크로컴퓨터,3
3026,010223,창의융합노마드,3
3027,010243,유체공기역학,3
3028,001030,디자인사,2
3029,010277,디지털드로잉,3
3030,010287,비주얼프로그래밍,3
3031,010315,디자인인모션2,3
3032,010285,디지털제작과제연구(P/NP),3
3033,010502,컬러&라이팅,3
3034,010503,리깅&애니메이션,3
3035,010536,지능형웹툰소프트웨어실무제작,3
3036,010537,지능형웹툰스토리텔링워크샵,3
3037,004612,토질역학및실험2,3
3038,004613,철근콘크리트공학및실험2,3
3039,006671,지구의구조및진화,3
3040,008030,환경기기분석및실험,3
3041,009546,석유지질학,3
3042,007161,메카트로닉스기초설계,3
3043,009194,항공우주공학연구2,3
3044,009202,나노신소재창의연구2,3
3045,010105,원자력법령,3
3046,009003,원자로동역학및실험,3
3047,009592,원자로보호및감시,3
3048,008772,유도/수중무기시스템,3
3049,009208,수중음향학,3
3050,010004,공간연구2,2
3051,001715,서예,2
3052,008959,회화와일러스트레이션,2
3053,009211,멀티미디어와회화4,2
3054,009213,제품및운송기기디자인2,3
3055,009461,디지털미디어디자인1,3
3056,008246,디자인.공예교과교재연구및지도법,3
3057,008330,디자인.공예논리및논술,3
3058,009943,제품디자인스튜디오2,3
3059,009944,디자인경영,2
3060,009463,디지털미디어디자인3,3
3061,005562,패션코디네이션,3
3062,007539,오케스트라2,2
3063,010023,대중음악사,3
3064,007540,오케스트라4,2
3065,003310,클래스피아노2,3
3066,010024,실용음악화성학1,3
3067,007541,오케스트라6,2
3068,001683,서양음악사2,3
3069,007542,오케스트라8,2
3070,010021,실용음악공연워크샵2,3
3071,008534,육상(필드),1
3072,003201,체육관리학,3
3073,001417,배구,1
3074,006334,모던째즈댄스,1
3075,003370,특수체육,3
3076,008848,무용제작실습,1
3077,008861,캐릭터댄스,2
3078,008214,디지털만화제작2,3
3079,008808,3D애니메이션제작고급2,3
3080,008810,시각효과고급2,3
3081,008812,애니메이션액팅고급2,3
3082,010037,사운드프로덕션-종합설계,3
3083,010038,산학협력만화캡스톤디자인,3
3084,010045,프로덕션디자인-캡스톤디자인,2
3085,006342,영화이론비평세미나2,3
3086,007078,연극영화교육론,2
3087,004928,공중보건학,3
3088,009417,화장품학,3
3089,009447,헤어컬러링,3
3090,009439,전공실무연수8,3
3091,009594,뷰티살롱테크닉실습2,3
3092,009595,뷰티컬렉션리서치,3
3093,009599,어드밴스드뷰티테크닉2,3
3094,009360,창업기회의발견과벤처파이낸싱,3
3095,010071,창업아이디어의사업화2,3
3096,010074,창업실무의이해2,3
3097,009361,사업계획서작성프로젝트,3
3098,010075,특허기술사업화,3
3099,009488,ES-3D애니메이션SW의활용,3
3100,009718,ES-디지털영상의합성과편집,3
3101,010425,ES-엔터테인먼트SW미디어프로젝트,6
3102,010089,GMSW-크로스미디어매체기획SW실습,3
3103,010484,GMSW-오픈소스와언어분석,3
3104,010125,SM-소셜미디어프로젝트,6
3105,010128,SM-소셜인텔리전스,3
3106,009737,중국한류와문화콘텐츠,3
3107,010137,K-MOOC:4차산업혁명과사물인터넷입문,1
3108,007672,동남아의정치경제와사회,3
3109,008893,제3세계의이해,3
3110,010405,철학오딧세이,3
3111,007358,문화재의이해와보존,3
3112,500397,글로벌시대의화법과문화,3
3113,501306,문학치료,3
3114,501308,가족학,3
3115,009940,정치와생활,3
3116,501310,4차산업혁명의이해,3
3117,501311,기초회계,3
3118,501313,광고홍보전략,3
3119,501314,알기쉬운금융용어,3
3120,501315,인터넷을이용한주식거래,3
3121,600014,기업경영과비즈니스전략,2
3122,600025,감성정부론,2
3123,005820,암과예방,3
3124,501318,코딩기초,3
3125,006429,연기예술의이해,2
3126,007351,현대시의이해와감상,3
3127,008261,디지털영상제작의기초,3
3128,501304,초급영어통번역,3
3129,501312,주류의세계,3
3130,001106,무관후보생교육1,2
3131,001110,무관후보생교육3,2
3132,000590,국어사,3
3133,010322,언어데이터와텍스트마이닝,3
3134,008953,영어의기원과발달,3
3135,010324,멀티미디어영어교육론,3
3136,008389,세계속의일본어,3
3137,010378,일본경제세미나,3
3138,005169,동아시아국제관계론,3
3139,009499,중국근현대사,3
3140,009500,중국어독해,3
3141,010388,동아시아문화비교론,3
3142,004443,서양근대사회와시민혁명,3
3143,004444,근세의동아시아,3
3144,004447,쟁점한국사1,3
3145,008735,대학과진로,3
3146,010442,"마음,뇌,교육",3
3147,005160,한국사상과교육,3
3148,007905,청소년교육론,3
3149,007632,평생교육실습(P/NP),0
3150,004060,재정학,3
3151,007852,한국산업론,3
3152,010452,정보통신경제학,3
3153,009910,정치와행정,3
3154,006862,여론조사이론및실무,3
3155,006863,광고기획,3
3156,006461,광고와소비자,3
3157,007410,방송제작워크샵,3
3158,008430,PR작문법,3
3159,007838,상업정보교과교육론,3
3160,009878,프랜차이즈시스템관리,3
3161,010489,R을이용한정보활용,3
3162,010493,조직과의사결정,3
3163,010497,"Global Human Resource Management",3
3164,010498,"Practices of Innovation in a Global Context",3
3165,010487,국제재무,3
3166,008556,호텔경영정보시스템,3
3167,009617,세계주류문화의이해,3
3168,009627,여행항공경영론,3
3169,009891,서비스스케줄링,3
3170,009893,지역관광계획개발론,3
3171,009521,외식식품구매유통관리,3
3172,008459,외식생산관리,3
3173,008460,외식마케팅조사,3
3174,009522,외식프랜차이즈경영론,3
3175,006140,케이터링경영론,3
3176,501303,외식창업론,3
3177,009125,HRT프랜차이즈상권분석,3
3178,501230,레스토랑디자인,3
3179,501244,축제속의술문화,3
3180,009394,호텔외식프랜차이즈경영론,3
3181,010152,한국음식의이해,3
3182,501317,조리학,3
3183,006496,나노화학,3
3184,008114,재료화학,3
3185,008584,화학과소프트웨어2,3
3186,009145,크로마토그래피실습,3
3187,001924,식품미생물학및실험,3
3188,009862,식물생리학및실험(종합설계),3
3189,009863,생화학및실험(종합설계),3
3190,009677,식물대사공학,3
3191,006557,멀티미디어통신,3
3192,008279,태양전지공학,3
3193,009987,임베디드시스템및보안,3
3194,009988,데이터베이스및보안,3
3195,010444,보안경진대회트레이닝,1
3196,008654,리버스엔지니어링,3
3197,008665,정보보호특강1,3
3198,009180,네트워크보안,3
3199,010460,소프트웨어교육1,3
3200,008292,패턴인식개론,3
3201,004879,발상과표현,3
3202,010274,라이프드로잉,3
3203,006205,해부학,3
3204,010275,비쥬얼씽킹,3
3205,010313,웹프로그래밍&웹퍼블리싱,3
3206,008218,컨셉디자인,3
3207,008789,디지털제작도구연구,3
3208,009508,자바프로그래밍,3
3209,010280,만화제작,3
3210,010500,모델링&텍스처링,3
3211,007378,유체역학1및연습,3
3212,004452,철근콘크리트공학및실험1,3
3213,007669,수리학및실습,3
3214,007416,해석사진측정,3
3215,007417,지구원격탐사및실습,3
3216,005860,조정계산론,3
3217,008172,원격탐사설계,3
3218,009561,지열에너지개발공학,3
3219,008144,구조지질학및실습,3
3220,008151,에너지원격탐사및실습,3
3221,008481,물리검층,3
3222,009550,광물금속자원학,3
3223,009570,원자로공학2,3
3224,009575,원자력안전규제,3
3225,009203,해양스포츠,1
3226,009209,미술경영,2
3227,009212,제품및운송기기디자인1,3
3228,009942,제품디자인스튜디오1,3
3229,006547,인포메이션디자인2,2
3230,006922,기초패키지디자인,2
3231,007844,디자인.공예교과교육론,3
3232,005922,패키지디자인1,2
3233,009462,디지털미디어디자인2,3
3234,010009,디자인창업,2
3235,005666,텍스타일디자인,3
3236,008509,고급패턴설계,3
3237,009645,디지털패션CAD,3
3238,009646,기초니트설계,3
3239,005203,고급패턴제작,3
3240,008520,창작패턴설계,3
3241,008521,패션컬렉션,3
3242,007422,오케스트라1,2
3243,009917,실용음악감상법,3
3244,009926,미디기초및기초악전(사보),3
3245,007481,오케스트라3,2
3246,003307,클래스피아노1,3
3247,007482,오케스트라5,2
3248,001681,서양음악사1,3
3249,009922,실용음악합주5,3
3250,010026,실용음악분석법1,3
3251,007483,오케스트라7,2
3252,010031,재즈음악사,3
3253,002029,야영,1
3254,007008,골프1,1
3255,000718,기계체조,1
3256,008535,뉴스포츠지도법,3
3257,008537,리듬체조,1
3258,008833,무용작품분석,2
3259,008199,디지털만화제작1,3
3260,008807,3D애니메이션제작고급1,3
3261,008809,시각효과고급1,3
3262,008811,애니메이션액팅고급1,3
3263,010039,산학실무애니메이션캡스톤디자인,3
3264,010041,애니메이션워크샵-종합설계1,3
3265,010043,만화워크샵-종합설계1,3
3266,006914,신체소리구성법1,2
3267,010052,Movement와몸언어1(댄스),2
3268,004731,시나리오작법2,3
3269,006908,동양및한국연극사,1
3270,009438,전공실무연수7,3
3271,009589,크리에이티브커트,3
3272,009591,퍼스널이미지메이킹,3
3273,009593,뷰티살롱테크닉실습1,3
3274,009598,어드밴스드뷰티테크닉1,3
3275,004581,창업과사업성검토,3
3276,010066,기술발전과미래동향,3
3277,010070,창업아이디어의사업화1,3
3278,010073,창업실무의이해1,3
3279,010064,문화예술융합창업마케팅,3
3280,010068,창업시장조사,3
3281,010072,창업아이디어의사업화3,3
3282,009720,ES-영상처리소프트웨어,3
3283,010481,ES-디지털다큐멘터리,3
3284,010087,GMSW-빅데이터와영어텍스트마이닝,3
3285,009063,"English for Professional Purposes 1",2
3286,009064,"English for Professional Purposes 2",2
3287,009055,IT-패션융합디자인,3
3288,009783,언어와생명체가들려주는미래사회이야기,3
3289,010076,소셜벤처의이론과실제,3
3290,007325,미적분학및연습1,3
3291,007326,미적분학및연습2,3
3292,007553,범죄심리학,3
3293,501282,사이버중독심리,3
3294,501283,인공지능과인터넷심리,3
3295,501298,윤리학개론,3
3296,600024,나이의문화사,2
3297,007556,우리의음식문화사,3
3298,501241,음식과관광,3
3299,501278,한국의현대문화,3
3300,003731,헌법,3
3301,005831,교양민법,3
3302,501249,상담이론과실제,3
3303,501251,청소년상담,3
3304,501252,학교상담,3
3305,501275,"Reading in Business",3
3306,501279,가족상담및치료,3
3307,501284,가족생활교육,3
3308,501285,가족복지,3
3309,501287,실전재테크,3
3310,501288,홍보학개론,3
3311,501289,가치투자입문,3
3312,501291,사물인터넷개론,3
3313,501292,클라우드시스템개론,3
3314,007336,일상생활속의예술,3
3315,007765,춤과사랑이야기,3
3316,501276,"Role Play English",3
3317,501294,공연제작과비즈니스,3
3318,501295,뮤직비즈니스개론,3
3319,010408,"Technical Writing실무",2
3320,009773,학교폭력예방의이론과실제,2
3321,004491,한국어의이해,3
3322,006436,문학과언어,3
3323,009099,일본의근대문학,3
3324,005843,일본어작문2,3
3325,008393,고급일본어2,3
3326,008392,일본의시대별문학,3
